playerId,sweaterNumber,name,position,evenStrengthShotsAgainst,powerPlayShotsAgainst,shorthandedShotsAgainst,saveShotsAgainst,savePctg,evenStrengthGoalsAgainst,powerPlayGoalsAgainst,shorthandedGoalsAgainst,pim,goalsAgainst,toi,team,opponent,gameDate,gameTime,gameId,start,shutout,win
8479406,32,F. Gustavsson,G,27/29,6/9,0/0,33/38,0.868,2,3,0,0,5,3511,MIN,NJD,2023-11-02,Thursday 08:00 PM,2023020151,1,0,0
8479973,74,S. Skinner,G,21/24,2/3,0/0,23/27,0.852,3,1,0,0,4,3470,EDM,DAL,2023-11-02,Thursday 09:00 PM,2023020152,1,0,0
8478971,39,C. Ingram,G,21/22,6/7,1/1,28/30,0.933,1,1,0,0,2,3600,ARI,MTL,2023-11-02,Thursday 10:00 PM,2023020153,1,0,4
8475831,31,P. Grubauer,G,20/20,12/14,0/0,32/34,0.941,0,2,0,2,2,3594,SEA,NSH,2023-11-02,Thursday 10:00 PM,2023020154,1,0,4
8480313,36,L. Thompson,G,26/27,3/4,0/0,29/31,0.935,1,1,0,0,2,3600,VGK,WPG,2023-11-02,Thursday 10:00 PM,2023020155,1,0,4
8478406,29,M. Blackwood,G,8/11,2/3,0/0,10/14,0.714,3,1,0,0,4,1873,SJS,VAN,2023-11-02,Thursday 10:30 PM,2023020156,0,0,0
8478039,36,K. Kahkonen,G,11/14,1/4,1/1,13/19,0.684,3,3,0,0,6,1727,SJS,VAN,2023-11-02,Thursday 10:30 PM,2023020156,1,0,0
8480045,1,U. Luukkonen,G,12/17,2/2,0/0,14/19,0.737,5,0,0,0,5,3600,BUF,PHI,2023-11-03,Friday 07:00 PM,2023020157,1,0,0
8476412,50,J. Binnington,G,33/34,0/0,0/0,33/34,0.971,1,0,0,0,1,3600,STL,NJD,2023-11-03,Friday 08:00 PM,2023020158,1,0,4
8475789,36,J. Campbell,G,27/31,2/3,0/0,29/34,0.853,4,1,0,0,5,3600,EDM,NSH,2023-11-04,Saturday 03:00 PM,2023020159,1,0,0
8478872,70,K. Vejmelka,G,17/21,3/4,2/2,22/27,0.815,4,1,0,0,5,3472,ARI,WPG,2023-11-04,Saturday 04:00 PM,2023020160,1,0,0
8478024,35,V. Husso,G,23/26,3/4,0/0,26/30,0.867,3,1,0,0,4,3597,DET,BOS,2023-11-04,Saturday 07:00 PM,2023020161,1,0,4
8476341,31,A. Forsberg,G,13/15,1/2,0/0,14/17,0.824,2,1,0,0,3,2006,OTT,TBL,2023-11-04,Saturday 07:00 PM,2023020162,0,0,0
8476914,70,J. Korpisalo,G,18/21,0/0,0/0,18/21,0.857,3,0,0,0,3,1497,OTT,TBL,2023-11-04,Saturday 07:00 PM,2023020162,1,0,0
8477361,40,C. Petersen,G,22/26,3/4,0/0,25/30,0.833,4,1,0,0,5,3600,PHI,LAK,2023-11-04,Saturday 07:30 PM,2023020163,1,0,0
8480981,30,J. Hofer,G,26/28,4/5,0/0,30/33,0.909,2,1,0,0,3,3600,STL,MTL,2023-11-04,Saturday 07:00 PM,2023020164,1,0,4
8479361,60,J. Woll,G,28/31,7/8,0/1,35/40,0.875,3,1,1,0,5,3563,TOR,BUF,2023-11-04,Saturday 07:00 PM,2023020165,1,0,0
8479292,79,C. Lindgren,G,26/27,7/7,1/1,34/35,0.971,1,0,0,0,1,3577,WSH,CBJ,2023-11-04,Saturday 07:00 PM,2023020166,1,0,4
8478009,30,I. Sorokin,G,37/40,5/6,0/0,42/46,0.913,3,1,0,0,4,3674,NYI,CAR,2023-11-04,Saturday 07:30 PM,2023020167,1,0,1
8475852,34,P. Mrazek,G,34/35,4/5,0/0,38/40,0.95,1,1,0,0,2,3600,CHI,FLA,2023-11-04,Saturday 08:00 PM,2023020168,1,0,4
8470594,29,M. Fleury,G,13/14,0/0,0/0,13/14,0.929,1,0,0,0,1,3439,MIN,NYR,2023-11-04,Saturday 08:00 PM,2023020169,0,0,4
8479406,32,F. Gustavsson,G,1/4,0/0,0/0,1/4,0.25,3,0,0,0,3,413,MIN,NYR,2023-11-04,Saturday 08:00 PM,2023020169,1,0,0
8475831,31,P. Grubauer,G,19/22,4/5,2/2,25/29,0.862,3,1,0,0,4,3522,SEA,CGY,2023-11-04,Saturday 10:00 PM,2023020170,1,0,0
8478406,29,M. Blackwood,G,12/17,0/1,0/0,12/18,0.667,5,1,0,0,6,1767,SJS,PIT,2023-11-04,Saturday 10:00 PM,2023020171,1,0,0
8480992,30,M. Chrona,G,12/15,0/1,1/1,13/17,0.765,3,1,0,0,4,1830,SJS,PIT,2023-11-04,Saturday 10:00 PM,2023020171,0,0,0
8477967,35,T. Demko,G,16/16,8/8,3/3,27/27,1.0,0,0,0,0,0,3600,VAN,DAL,2023-11-04,Saturday 10:00 PM,2023020172,1,1,4
8478499,33,A. Hill,G,31/31,9/9,1/1,41/41,1.0,0,0,0,0,0,3600,VGK,COL,2023-11-04,Saturday 10:00 PM,2023020173,1,1,4
8482821,40,A. Soderblom,G,33/35,3/4,1/1,37/40,0.925,2,1,0,0,3,3473,CHI,NJD,2023-11-05,Sunday 07:00 PM,2023020174,1,0,0
8476434,36,J. Gibson,G,25/27,4/4,1/1,30/32,0.938,2,0,0,0,2,3600,ANA,VGK,2023-11-05,Sunday 08:00 PM,2023020175,1,0,4
8475683,72,S. Bobrovsky,G,16/19,3/4,0/0,19/23,0.826,3,1,0,0,4,3542,FLA,CBJ,2023-11-06,Monday 07:00 PM,2023020176,1,0,4
8478492,35,I. Samsonov,G,7/9,0/2,1/1,8/12,0.667,2,2,0,0,4,913,TOR,TBL,2023-11-06,Monday 07:00 PM,2023020177,1,0,0
8479361,60,J. Woll,G,15/16,3/3,0/0,18/19,0.947,1,0,0,0,1,2733,TOR,TBL,2023-11-06,Monday 07:00 PM,2023020177,0,0,4
8479979,29,J. Oettinger,G,17/19,7/8,2/2,26/29,0.897,2,1,0,0,3,3450,DAL,BOS,2023-11-06,Monday 08:00 PM,2023020178,1,0,0
8477967,35,T. Demko,G,33/34,7/8,1/1,41/43,0.953,1,1,0,0,2,3600,VAN,EDM,2023-11-06,Monday 10:00 PM,2023020179,1,0,4
8477293,32,A. Raanta,G,16/17,2/3,1/1,19/21,0.905,1,1,0,0,2,3666,CAR,BUF,2023-11-07,Tuesday 07:00 PM,2023020180,1,0,4
8474596,34,J. Allen,G,2/5,2/3,1/1,5/9,0.556,3,1,0,0,4,830,MTL,TBL,2023-11-07,Tuesday 07:00 PM,2023020181,1,0,0
8478470,35,S. Montembeault,G,16/16,5/6,1/1,22/23,0.957,0,1,0,0,1,2770,MTL,TBL,2023-11-07,Tuesday 07:00 PM,2023020181,0,0,0
8473575,40,S. Varlamov,G,23/26,1/2,3/3,27/31,0.871,3,1,0,0,4,3456,NYI,MIN,2023-11-07,Tuesday 07:30 PM,2023020182,1,0,0
8471734,32,J. Quick,G,17/20,8/8,0/0,25/28,0.893,3,0,0,0,3,3600,NYR,DET,2023-11-07,Tuesday 07:30 PM,2023020183,1,0,4
8476412,50,J. Binnington,G,29/31,2/4,1/1,32/36,0.889,2,2,0,0,4,3563,STL,WPG,2023-11-07,Tuesday 08:00 PM,2023020184,1,0,0
8478971,39,C. Ingram,G,28/30,6/7,1/1,35/38,0.921,2,1,0,0,3,3900,ARI,SEA,2023-11-07,Tuesday 09:00 PM,2023020185,1,0,4
8474593,25,J. Markstrom,G,15/17,0/0,1/1,16/18,0.889,2,0,0,0,2,3582,CGY,NSH,2023-11-07,Tuesday 09:00 PM,2023020186,1,0,4
8476434,36,J. Gibson,G,29/30,5/5,0/0,34/35,0.971,1,0,0,0,1,3529,ANA,PIT,2023-11-07,Tuesday 10:00 PM,2023020187,1,0,0
8480382,40,A. Georgiev,G,18/19,2/4,0/0,20/23,0.87,1,2,0,0,3,3600,COL,NJD,2023-11-07,Tuesday 10:00 PM,2023020188,1,0,4
8478406,29,M. Blackwood,G,30/31,6/6,2/2,38/39,0.974,1,0,0,0,1,3600,SJS,PHI,2023-11-07,Tuesday 10:30 PM,2023020189,1,0,4
8479361,60,J. Woll,G,19/24,4/5,2/2,25/31,0.806,5,1,0,0,6,3600,TOR,OTT,2023-11-08,Wednesday 07:00 PM,2023020190,1,0,0
8475311,35,D. Kuemper,G,19/23,2/2,0/0,21/25,0.84,4,0,0,0,4,3615,WSH,FLA,2023-11-08,Wednesday 07:30 PM,2023020191,1,0,1
8478499,33,A. Hill,G,24/25,5/7,0/0,29/32,0.906,1,2,0,0,3,3503,VGK,LAK,2023-11-08,Wednesday 10:00 PM,2023020192,1,0,0
8476999,35,L. Ullmark,G,24/24,2/3,1/2,27/29,0.931,0,1,1,0,2,3600,BOS,NYI,2023-11-09,Thursday 07:00 PM,2023020193,1,0,4
8477484,30,S. Martin,G,22/26,4/4,0/0,26/30,0.867,4,0,0,0,4,3506,CBJ,DAL,2023-11-09,Thursday 07:30 PM,2023020194,1,0,0
8473503,47,J. Reimer,G,22/23,1/3,1/1,24/27,0.889,1,2,0,2,3,3800,DET,MTL,2023-11-09,Thursday 07:00 PM,2023020195,1,0,1
8475839,70,L. Domingue,G,22/23,2/2,1/1,25/26,0.962,1,0,0,0,1,3600,NYR,MIN,2023-11-09,Thursday 07:00 PM,2023020196,1,0,4
8476341,31,A. Forsberg,G,11/15,0/1,0/0,11/16,0.688,4,1,0,0,5,3600,OTT,VAN,2023-11-09,Thursday 07:00 PM,2023020197,1,0,0
8477992,31,J. Johansson,G,17/21,6/7,1/1,24/29,0.828,4,1,0,0,5,3345,TBL,CHI,2023-11-09,Thursday 07:00 PM,2023020198,1,0,0
8480981,30,J. Hofer,G,19/19,0/1,0/0,19/20,0.95,0,1,0,0,1,3600,STL,ARI,2023-11-09,Thursday 08:00 PM,2023020199,1,0,4
8476316,39,L. Brossoit,G,14/17,5/5,1/1,20/23,0.87,3,0,0,0,3,3600,WPG,NSH,2023-11-09,Thursday 08:00 PM,2023020200,1,0,4
8481031,50,I. Prosvetov,G,12/15,3/4,3/3,18/22,0.818,3,1,0,0,4,3568,COL,SEA,2023-11-09,Thursday 09:00 PM,2023020201,1,0,0
8477831,29,P. Copley,G,13/16,3/3,0/1,16/20,0.8,3,0,1,0,4,3825,LAK,PIT,2023-11-09,Thursday 10:30 PM,2023020202,1,0,1
8478406,29,M. Blackwood,G,31/33,6/6,2/2,39/41,0.951,2,0,0,0,2,3600,SJS,EDM,2023-11-09,Thursday 10:30 PM,2023020203,1,0,4
8482221,27,D. Levi,G,21/21,10/12,2/2,33/35,0.943,0,2,0,0,2,3600,BUF,MIN,2023-11-10,Friday 07:00 PM,2023020204,1,0,4
8475683,72,S. Bobrovsky,G,28/30,0/0,0/0,28/30,0.933,2,0,0,0,2,3600,FLA,CAR,2023-11-10,Friday 07:00 PM,2023020205,1,0,4
8481033,40,A. Schmid,G,17/18,3/3,0/0,20/21,0.952,1,0,0,0,1,2850,NJD,WSH,2023-11-10,Friday 07:00 PM,2023020206,0,0,0
8477970,41,V. Vanecek,G,2/4,1/1,0/0,3/5,0.6,2,0,0,0,2,637,NJD,WSH,2023-11-10,Friday 07:00 PM,2023020206,1,0,0
8479361,60,J. Woll,G,23/27,1/1,0/0,24/28,0.857,4,0,0,0,4,3900,TOR,CGY,2023-11-10,Friday 07:00 PM,2023020207,1,0,4
8480843,1,L. Dostal,G,23/28,4/4,3/3,30/35,0.857,5,0,0,2,5,3450,ANA,PHI,2023-11-10,Friday 10:00 PM,2023020208,1,0,0
8478499,33,A. Hill,G,16/16,4/4,0/0,20/20,1.0,0,0,0,0,0,3600,VGK,SJS,2023-11-10,Friday 10:00 PM,2023020209,1,1,4
8478024,35,V. Husso,G,14/18,3/3,1/1,18/22,0.818,4,0,0,0,4,3600,DET,CBJ,2023-11-11,Saturday 01:00 PM,2023020210,1,0,4
8476945,37,C. Hellebuyck,G,19/20,6/7,1/2,26/29,0.897,1,1,1,0,3,3517,WPG,DAL,2023-11-11,Saturday 03:00 PM,2023020211,1,0,0
8478470,35,S. Montembeault,G,19/20,6/7,1/1,26/28,0.929,1,1,0,0,2,3724,MTL,BOS,2023-11-11,Saturday 07:00 PM,2023020212,1,0,4
8476914,70,J. Korpisalo,G,20/21,3/3,1/1,24/25,0.96,1,0,0,0,1,3600,OTT,CGY,2023-11-11,Saturday 07:00 PM,2023020213,1,0,4
8477992,31,J. Johansson,G,25/28,2/3,1/1,28/32,0.875,3,1,0,0,4,3529,TBL,CAR,2023-11-11,Saturday 07:00 PM,2023020214,1,0,0
8478492,35,I. Samsonov,G,22/22,9/11,0/0,31/33,0.939,0,2,0,0,2,3600,TOR,VAN,2023-11-11,Saturday 07:00 PM,2023020215,1,0,4
8473575,40,S. Varlamov,G,20/23,4/4,0/0,24/27,0.889,3,0,0,0,3,3402,NYI,WSH,2023-11-11,Saturday 07:30 PM,2023020216,1,0,0
8477465,35,T. Jarry,G,33/33,2/2,0/0,35/35,1.0,0,0,0,0,0,3600,PIT,BUF,2023-11-11,Saturday 07:30 PM,2023020217,1,1,4
8477424,74,J. Saros,G,15/19,3/5,0/0,18/24,0.75,4,2,0,0,6,3494,NSH,ARI,2023-11-11,Saturday 08:00 PM,2023020218,1,0,0
8480382,40,A. Georgiev,G,16/19,6/8,0/1,22/28,0.786,3,2,1,0,6,2569,COL,STL,2023-11-11,Saturday 09:00 PM,2023020219,1,0,0
8481031,50,I. Prosvetov,G,12/13,0/0,0/1,12/14,0.857,1,0,1,0,2,1031,COL,STL,2023-11-11,Saturday 09:00 PM,2023020219,0,0,0
8475831,31,P. Grubauer,G,10/13,3/4,0/0,13/17,0.765,3,1,0,0,4,1200,SEA,EDM,2023-11-11,Saturday 10:00 PM,2023020220,1,0,0
8478916,35,J. Daccord,G,9/9,0/0,0/0,9/9,1.0,0,0,0,0,0,2400,SEA,EDM,2023-11-11,Saturday 10:00 PM,2023020220,0,0,0
8475660,39,C. Talbot,G,16/20,5/5,1/1,22/26,0.846,4,0,0,0,4,3600,LAK,PHI,2023-11-11,Saturday 10:30 PM,2023020221,1,0,0
8475683,72,S. Bobrovsky,G,21/24,1/1,1/1,23/26,0.885,3,0,0,0,3,3600,FLA,CHI,2023-11-12,Sunday 01:00 PM,2023020222,1,0,4
8470594,29,M. Fleury,G,16/17,11/16,2/4,29/37,0.784,1,5,2,2,8,3600,MIN,DAL,2023-11-12,Sunday 06:00 PM,2023020223,1,0,0
8474596,34,J. Allen,G,26/29,6/6,0/0,32/35,0.914,3,0,0,0,3,3533,MTL,VAN,2023-11-12,Sunday 07:00 PM,2023020224,1,0,0
8471734,32,J. Quick,G,24/27,1/1,0/0,25/28,0.893,3,0,0,0,3,3776,NYR,CBJ,2023-11-12,Sunday 07:00 PM,2023020225,1,0,4
8476434,36,J. Gibson,G,20/21,3/3,2/2,25/26,0.962,1,0,0,0,1,3590,ANA,SJS,2023-11-12,Sunday 08:00 PM,2023020226,1,0,4
8477424,74,J. Saros,G,21/23,8/10,0/0,29/33,0.879,2,2,0,0,4,3436,NSH,TBL,2023-10-10,Tuesday 05:30 PM,2023020001,1,0,0
8475852,34,P. Mrazek,G,35/37,4/4,0/0,39/41,0.951,2,0,0,0,2,3600,CHI,PIT,2023-10-10,Tuesday 08:00 PM,2023020002,1,0,4
8475831,31,P. Grubauer,G,21/24,3/3,0/0,24/27,0.889,3,0,0,0,3,3577,SEA,VGK,2023-10-10,Tuesday 10:30 PM,2023020003,1,0,0
8476914,70,J. Korpisalo,G,32/35,5/6,0/1,37/42,0.881,3,1,1,0,5,3565,OTT,CAR,2023-10-11,Wednesday 07:00 PM,2023020004,1,0,0
8474596,34,J. Allen,G,30/33,5/7,2/2,37/42,0.881,3,2,0,0,5,3900,MTL,TOR,2023-10-11,Wednesday 07:00 PM,2023020005,1,0,1
8482821,40,A. Soderblom,G,25/27,5/5,0/0,30/32,0.938,2,0,0,0,2,3551,CHI,BOS,2023-10-11,Wednesday 07:30 PM,2023020006,1,0,0
8476945,37,C. Hellebuyck,G,11/13,5/6,1/2,17/21,0.81,2,1,1,0,4,3492,WPG,CGY,2023-10-11,Wednesday 10:00 PM,2023020007,1,0,0
8480382,40,A. Georgiev,G,23/25,11/11,0/0,34/36,0.944,2,0,0,0,2,3600,COL,LAK,2023-10-11,Wednesday 10:00 PM,2023020008,1,0,4
8475789,36,J. Campbell,G,7/10,5/6,0/0,12/16,0.75,3,1,0,0,4,1650,EDM,VAN,2023-10-11,Wednesday 10:00 PM,2023020009,1,0,0
8479973,74,S. Skinner,G,7/9,5/7,0/0,12/16,0.75,2,2,0,0,4,1950,EDM,VAN,2023-10-11,Wednesday 10:00 PM,2023020009,0,0,0
8478048,31,I. Shesterkin,G,20/21,3/3,1/1,24/25,0.96,1,0,0,0,1,3600,NYR,BUF,2023-10-12,Thursday 07:00 PM,2023020010,1,0,4
8479394,79,C. Hart,G,27/29,4/4,0/0,31/33,0.939,2,0,0,0,2,3600,PHI,CBJ,2023-10-12,Thursday 07:00 PM,2023020011,1,0,4
8478024,35,V. Husso,G,19/21,4/5,0/0,23/26,0.885,2,1,0,0,3,3468,DET,NJD,2023-10-12,Thursday 07:30 PM,2023020012,1,0,0
8476412,50,J. Binnington,G,29/30,3/3,1/1,33/34,0.971,1,0,0,0,1,3890,STL,DAL,2023-10-12,Thursday 08:00 PM,2023020013,1,0,1
8475683,72,S. Bobrovsky,G,12/13,6/7,1/1,19/21,0.905,1,1,0,0,2,3438,FLA,MIN,2023-10-12,Thursday 08:00 PM,2023020014,1,0,0
8475831,31,P. Grubauer,G,26/27,4/4,2/3,32/34,0.941,1,0,1,0,2,3472,SEA,NSH,2023-10-12,Thursday 08:00 PM,2023020015,1,0,0
8480313,36,L. Thompson,G,19/20,2/2,1/1,22/23,0.957,1,0,0,0,1,3600,VGK,SJS,2023-10-12,Thursday 10:30 PM,2023020016,1,0,4
8478872,70,K. Vejmelka,G,25/26,5/7,3/3,33/36,0.917,1,2,0,0,3,3900,ARI,NJD,2023-10-13,Friday 07:00 PM,2023020017,1,0,4
8477465,35,T. Jarry,G,17/17,1/1,1/1,19/19,1.0,0,0,0,0,0,3600,PIT,WSH,2023-10-13,Friday 07:30 PM,2023020018,1,1,4
8479394,79,C. Hart,G,20/22,4/7,2/2,26/31,0.839,2,3,0,0,5,3537,PHI,OTT,2023-10-14,Saturday 01:00 PM,2023020019,1,0,0
8475683,72,S. Bobrovsky,G,25/28,3/4,1/2,29/34,0.853,3,1,1,0,5,3477,FLA,WPG,2023-10-14,Saturday 04:00 PM,2023020020,1,0,0
8477424,74,J. Saros,G,18/19,7/9,2/2,27/30,0.9,1,2,0,0,3,3456,NSH,BOS,2023-10-14,Saturday 07:00 PM,2023020021,1,0,0
8478048,31,I. Shesterkin,G,15/19,1/2,0/0,16/21,0.762,4,1,0,0,5,3400,NYR,CBJ,2023-10-14,Saturday 07:00 PM,2023020022,1,0,0
8477992,31,J. Johansson,G,34/39,2/2,0/0,36/41,0.878,5,0,0,0,5,3450,TBL,DET,2023-10-14,Saturday 07:00 PM,2023020023,1,0,0
8475852,34,P. Mrazek,G,24/26,4/4,5/6,33/36,0.917,2,0,1,0,3,3486,CHI,MTL,2023-10-14,Saturday 07:00 PM,2023020024,1,0,0
8474593,25,J. Markstrom,G,17/21,6/6,1/1,24/28,0.857,4,0,0,0,4,3469,CGY,PIT,2023-10-14,Saturday 07:00 PM,2023020025,1,0,0
8479406,32,F. Gustavsson,G,23/28,2/4,1/1,26/33,0.788,5,2,0,0,7,3600,MIN,TOR,2023-10-14,Saturday 07:00 PM,2023020026,1,0,0
8482221,27,D. Levi,G,23/26,3/3,0/0,26/29,0.897,3,0,0,0,3,3572,BUF,NYI,2023-10-14,Saturday 07:30 PM,2023020027,1,0,0
8478916,35,J. Daccord,G,22/23,2/2,0/0,24/25,0.96,1,0,0,0,1,3900,SEA,STL,2023-10-14,Saturday 08:00 PM,2023020028,1,0,1
8479193,29,C. DeSmith,G,27/28,10/12,0/0,37/40,0.925,1,2,0,0,3,3600,VAN,EDM,2023-10-14,Saturday 10:00 PM,2023020029,1,0,4
8480382,40,A. Georgiev,G,14/15,4/4,2/2,20/21,0.952,1,0,0,0,1,3852,COL,SJS,2023-10-14,Saturday 10:00 PM,2023020030,1,0,4
8476434,36,J. Gibson,G,25/26,9/11,0/0,34/37,0.919,1,2,0,0,3,3591,ANA,VGK,2023-10-14,Saturday 10:00 PM,2023020031,1,0,0
8475883,31,F. Andersen,G,21/24,3/5,1/1,25/30,0.833,3,2,0,0,5,3900,CAR,LAK,2023-10-14,Saturday 10:30 PM,2023020032,1,0,4
8477035,90,M. Tomkins,G,29/33,3/3,1/1,33/37,0.892,4,0,0,0,4,3508,TBL,OTT,2023-10-15,Sunday 07:00 PM,2023020033,1,0,0
8477293,32,A. Raanta,G,18/22,1/1,0/0,19/23,0.826,4,0,0,0,4,3561,CAR,ANA,2023-10-15,Sunday 08:30 PM,2023020034,1,0,0
8473503,47,J. Reimer,G,17/17,6/6,0/0,23/23,1.0,0,0,0,0,0,3600,DET,CBJ,2023-10-16,Monday 07:00 PM,2023020035,1,1,4
8475683,72,S. Bobrovsky,G,20/21,11/13,0/0,31/34,0.912,1,2,0,0,3,3600,FLA,NJD,2023-10-16,Monday 07:00 PM,2023020036,1,0,4
8478971,39,C. Ingram,G,20/21,5/6,1/1,26/28,0.929,1,1,0,0,2,3523,ARI,NYR,2023-10-16,Monday 07:00 PM,2023020037,1,0,0
8482821,40,A. Soderblom,G,32/33,0/0,3/3,35/36,0.972,1,0,0,0,1,3600,CHI,TOR,2023-10-16,Monday 07:00 PM,2023020038,1,0,4
8474593,25,J. Markstrom,G,17/19,3/3,1/1,21/23,0.913,2,0,0,0,2,3888,CGY,WSH,2023-10-16,Monday 07:00 PM,2023020039,1,0,1
8477992,31,J. Johansson,G,24/27,4/4,0/0,28/31,0.903,3,0,0,0,3,3611,TBL,BUF,2023-10-17,Tuesday 07:30 PM,2023020040,1,0,1
8470594,29,M. Fleury,G,16/18,9/9,1/1,26/28,0.929,2,0,0,0,2,3594,MIN,MTL,2023-10-17,Tuesday 07:00 PM,2023020041,1,0,4
8477967,35,T. Demko,G,31/33,7/7,2/2,40/42,0.952,2,0,0,0,2,3450,VAN,PHI,2023-10-17,Tuesday 06:00 PM,2023020042,1,0,0
8478872,70,K. Vejmelka,G,28/28,5/6,0/0,33/34,0.971,0,1,0,0,1,3482,ARI,NYI,2023-10-17,Tuesday 07:30 PM,2023020043,1,0,0
8475789,36,J. Campbell,G,37/37,6/7,0/0,43/44,0.977,0,1,0,0,1,3600,EDM,NSH,2023-10-17,Tuesday 08:00 PM,2023020044,1,0,4
8475660,39,C. Talbot,G,17/18,7/7,2/2,26/27,0.963,1,0,0,2,1,3600,LAK,WPG,2023-10-17,Tuesday 08:00 PM,2023020045,1,0,4
8480382,40,A. Georgiev,G,27/28,6/6,4/4,37/38,0.974,1,0,0,0,1,3600,COL,SEA,2023-10-17,Tuesday 10:00 PM,2023020046,1,0,4
8475883,31,F. Andersen,G,0/1,1/1,0/0,1/2,0.5,1,0,0,0,1,327,CAR,SJS,2023-10-17,Tuesday 10:30 PM,2023020047,1,0,0
8477293,32,A. Raanta,G,9/9,3/5,0/0,12/14,0.857,0,2,0,0,2,3252,CAR,SJS,2023-10-17,Tuesday 10:30 PM,2023020047,0,0,4
8479979,29,J. Oettinger,G,23/25,9/9,0/0,32/34,0.941,2,0,0,0,2,3900,DAL,VGK,2023-10-17,Tuesday 10:30 PM,2023020048,1,0,1
8475311,35,D. Kuemper,G,17/22,5/6,1/1,23/29,0.793,5,1,0,0,6,3600,WSH,OTT,2023-10-18,Wednesday 07:00 PM,2023020049,1,0,0
8477465,35,T. Jarry,G,19/22,2/3,2/2,23/27,0.852,3,1,0,0,4,3565,PIT,DET,2023-10-18,Wednesday 07:30 PM,2023020050,1,0,0
8478435,80,D. Vladar,G,17/19,7/8,0/0,24/27,0.889,2,1,0,0,3,3600,CGY,BUF,2023-10-19,Thursday 07:00 PM,2023020051,1,0,4
8478492,35,I. Samsonov,G,13/15,8/8,0/0,21/23,0.913,2,0,0,0,2,3470,TOR,FLA,2023-10-19,Thursday 07:00 PM,2023020052,1,0,0
8477424,74,J. Saros,G,19/19,4/5,0/0,23/24,0.958,0,1,0,0,1,3573,NSH,NYR,2023-10-19,Thursday 07:00 PM,2023020053,1,0,4
8475789,36,J. Campbell,G,24/27,4/4,0/1,28/32,0.875,3,0,1,0,4,3600,EDM,PHI,2023-10-19,Thursday 07:30 PM,2023020054,1,0,0
8477967,35,T. Demko,G,23/25,8/10,1/1,32/36,0.889,2,2,0,0,4,3464,VAN,TBL,2023-10-19,Thursday 07:00 PM,2023020055,1,0,0
8475660,39,C. Talbot,G,25/28,4/4,0/0,29/32,0.906,3,0,0,0,3,3600,LAK,MIN,2023-10-19,Thursday 08:00 PM,2023020056,1,0,4
8478971,39,C. Ingram,G,18/20,6/6,0/0,24/26,0.923,2,0,0,0,2,3591,ARI,STL,2023-10-19,Thursday 08:00 PM,2023020057,1,0,4
8480313,36,L. Thompson,G,36/38,0/1,0/0,36/39,0.923,2,1,0,0,3,3599,VGK,WPG,2023-10-19,Thursday 08:00 PM,2023020058,1,0,4
8479979,29,J. Oettinger,G,22/24,4/4,1/1,27/29,0.931,2,0,0,0,2,3600,DAL,ANA,2023-10-19,Thursday 10:00 PM,2023020059,1,0,4
8477293,32,A. Raanta,G,12/13,1/3,1/2,14/18,0.778,1,2,1,0,4,1358,CAR,SEA,2023-10-19,Thursday 10:00 PM,2023020060,1,0,0
8481611,52,P. Kochetkov,G,15/17,0/0,0/0,15/17,0.882,2,0,0,0,2,2200,CAR,SEA,2023-10-19,Thursday 10:00 PM,2023020060,0,0,0
8475852,34,P. Mrazek,G,30/32,7/8,0/1,37/41,0.902,2,1,1,0,4,3600,CHI,COL,2023-10-19,Thursday 10:30 PM,2023020061,1,0,0
8476999,35,L. Ullmark,G,23/24,1/1,2/2,26/27,0.963,1,0,0,0,1,3600,BOS,SJS,2023-10-19,Thursday 10:30 PM,2023020062,1,0,4
8474593,25,J. Markstrom,G,23/25,2/2,1/1,26/28,0.929,2,0,0,0,2,3472,CGY,CBJ,2023-10-20,Friday 07:00 PM,2023020063,1,0,0
8481033,40,A. Schmid,G,26/30,2/2,0/0,28/32,0.875,4,0,0,0,4,3739,NJD,NYI,2023-10-20,Friday 07:30 PM,2023020064,1,0,4
8478024,35,V. Husso,G,24/25,11/12,0/0,35/37,0.946,1,1,0,0,2,3561,DET,OTT,2023-10-21,Saturday 01:00 PM,2023020065,1,0,4
8480843,1,L. Dostal,G,18/19,7/8,0/0,25/27,0.926,1,1,0,0,2,3472,ANA,ARI,2023-10-21,Saturday 04:00 PM,2023020066,1,0,0
8473575,40,S. Varlamov,G,30/33,7/7,2/2,39/42,0.929,3,0,0,0,3,3547,NYI,BUF,2023-10-21,Saturday 07:00 PM,2023020067,1,0,0
8479193,29,C. DeSmith,G,31/33,3/3,0/0,34/36,0.944,3,0,0,0,3,3600,VAN,FLA,2023-10-21,Saturday 07:00 PM,2023020068,1,0,4
8475311,35,D. Kuemper,G,19/21,6/7,0/0,25/28,0.893,2,1,0,0,3,3631,WSH,MTL,2023-10-21,Saturday 07:00 PM,2023020069,1,0,1
8478492,35,I. Samsonov,G,1/2,0/2,0/0,1/4,0.25,1,2,0,0,3,809,TOR,TBL,2023-10-21,Saturday 07:00 PM,2023020070,1,0,0
8479361,60,J. Woll,G,24/24,3/3,0/0,27/27,1.0,0,0,0,0,0,3036,TOR,TBL,2023-10-21,Saturday 07:00 PM,2023020070,0,0,4
8478499,33,A. Hill,G,15/17,5/6,1/1,21/24,0.875,2,1,0,0,3,3567,VGK,CHI,2023-10-21,Saturday 08:00 PM,2023020071,1,0,4
